example_index,input_mode,model,video_id,question,choices,correct_choice,key,acc112,acc224,gold_label,raw_pred_label,pred_label,confidence,reason,parse_error,default_fs,routed_fs,routed_acc,source_112,source_224,raw_response
30,question_choices,gpt-5.4-mini,1_plotQA/en_tv_15,What color is the train that passes through the city?,"[""Blue"", ""Silver"", ""Green"", ""Red""]",B,"{""choices"": ""[\""Blue\"", \""Silver\"", \""Green\"", \""Red\""]"", ""correct_choice"": ""B"", ""question"": ""What color is the train that passes through the city?"", ""video_id"": ""1_plotQA/en_tv_15""}",1.0,1.0,tie,route_224,route_224,0.86,Needs fine visual identification of the train’s color.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs fine visual identification of the train’s color.""}"
31,question_choices,gpt-5.4-mini,1_plotQA/en_tv_15,What color is the woman's clothes in the chat at the beginning of the video?,"[""Black"", ""Red"", ""Green"", ""White""]",B,"{""choices"": ""[\""Black\"", \""Red\"", \""Green\"", \""White\""]"", ""correct_choice"": ""B"", ""question"": ""What color is the woman's clothes in the chat at the beginning of the video?"", ""video_id"": ""1_plotQA/en_tv_15""}",0.0,0.0,tie,route_224,route_224,0.93,Asks about clothing color at the beginning; needs fine visual detail.,,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.93,""reason"":""Asks about clothing color at the beginning; needs fine visual detail.""}"
32,question_choices,gpt-5.4-mini,1_plotQA/en_tv_15,What is the weather during the scene where two people are chatting at the beginning of the video?,"[""Sunny"", ""Snowy"", ""Stormy"", ""Rainy""]",B,"{""choices"": ""[\""Sunny\"", \""Snowy\"", \""Stormy\"", \""Rainy\""]"", ""correct_choice"": ""B"", ""question"": ""What is the weather during the scene where two people are chatting at the beginning of the video?"", ""video_id"": ""1_plotQA/en_tv_15""}",1.0,1.0,tie,route_112,route_112,0.88,"The question asks about the scene at the beginning and weather context, which is better handled with wider temporal coverage.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.88,""reason"":""The question asks about the scene at the beginning and weather context, which is better handled with wider temporal coverage.""}"
33,question_choices,gpt-5.4-mini,1_plotQA/en_tv_16,What color is the clothes of the man who is locked up in the video?,"[""White"", ""Yellow"", ""Black"", ""Green""]",C,"{""choices"": ""[\""White\"", \""Yellow\"", \""Black\"", \""Green\""]"", ""correct_choice"": ""C"", ""question"": ""What color is the clothes of the man who is locked up in the video?"", ""video_id"": ""1_plotQA/en_tv_16""}",1.0,1.0,tie,route_224,route_224,0.93,"The question asks for the color of a person’s clothes, which requires fine visual detail.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.93,""reason"":""The question asks for the color of a person’s clothes, which requires fine visual detail.""}"
34,question_choices,gpt-5.4-mini,1_plotQA/en_tv_16,What color is the door of the room where the person is locked?,"[""Blue"", ""Yellow"", ""Green"", ""White""]",C,"{""choices"": ""[\""Blue\"", \""Yellow\"", \""Green\"", \""White\""]"", ""correct_choice"": ""C"", ""question"": ""What color is the door of the room where the person is locked?"", ""video_id"": ""1_plotQA/en_tv_16""}",0.0,1.0,route_224,route_224,route_224,0.86,Needs fine visual detail to identify the door color.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs fine visual detail to identify the door color.""}"
35,question_choices,gpt-5.4-mini,1_plotQA/en_tv_16,What color is the exit light when the woman walks into the room in the video?,"[""Yellow"", ""Green"", ""Orange"", ""White""]",C,"{""choices"": ""[\""Yellow\"", \""Green\"", \""Orange\"", \""White\""]"", ""correct_choice"": ""C"", ""question"": ""What color is the exit light when the woman walks into the room in the video?"", ""video_id"": ""1_plotQA/en_tv_16""}",0.0,0.0,tie,route_224,route_224,0.86,Requires identifying a specific visual detail (the exit light color) in a scene.,,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Requires identifying a specific visual detail (the exit light color) in a scene.""}"
36,question_choices,gpt-5.4-mini,1_plotQA/en_tv_16,What is the man's expression when he is chatting with the black man in the video?,"[""Smiling"", ""Grimacing"", ""Bitter smile"", ""Shocked""]",B,"{""choices"": ""[\""Smiling\"", \""Grimacing\"", \""Bitter smile\"", \""Shocked\""]"", ""correct_choice"": ""B"", ""question"": ""What is the man's expression when he is chatting with the black man in the video?"", ""video_id"": ""1_plotQA/en_tv_16""}",0.0,0.0,tie,route_224,route_224,0.78,Needs facial expression detail of a specific person in a conversation.,,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""Needs facial expression detail of a specific person in a conversation.""}"
37,question_choices,gpt-5.4-mini,1_plotQA/en_tv_18,What color is the hair of the woman giving a speech on the stage?,"[""Green"", ""Blue"", ""Orange"", ""White""]",D,"{""choices"": ""[\""Green\"", \""Blue\"", \""Orange\"", \""White\""]"", ""correct_choice"": ""D"", ""question"": ""What color is the hair of the woman giving a speech on the stage?"", ""video_id"": ""1_plotQA/en_tv_18""}",1.0,1.0,tie,route_224,route_224,0.95,Requires fine visual detail about a person's hair color.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.95,""reason"":""Requires fine visual detail about a person's hair color.""}"
38,question_choices,gpt-5.4-mini,1_plotQA/en_tv_18,What color is the hat of the man talking to the woman?,"[""Black"", ""Orange"", ""Blue"", ""Green""]",A,"{""choices"": ""[\""Black\"", \""Orange\"", \""Blue\"", \""Green\""]"", ""correct_choice"": ""A"", ""question"": ""What color is the hat of the man talking to the woman?"", ""video_id"": ""1_plotQA/en_tv_18""}",1.0,1.0,tie,route_224,route_224,0.96,Requires fine visual detail about a person’s clothing color.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.96,""reason"":""Requires fine visual detail about a person’s clothing color.""}"
39,question_choices,gpt-5.4-mini,1_plotQA/en_tv_18,What color is the scarf of the woman making a phone call in the video?,"[""Blue"", ""Purple"", ""Green"", ""Orange""]",B,"{""choices"": ""[\""Blue\"", \""Purple\"", \""Green\"", \""Orange\""]"", ""correct_choice"": ""B"", ""question"": ""What color is the scarf of the woman making a phone call in the video?"", ""video_id"": ""1_plotQA/en_tv_18""}",1.0,1.0,tie,route_224,route_224,0.96,Requires fine visual detail about clothing color of a specific person.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.96,""reason"":""Requires fine visual detail about clothing color of a specific person.""}"
40,question_choices,gpt-5.4-mini,1_plotQA/en_tv_18,What color is the shirt of the man who is talking to the man exercising?,"[""Orange"", ""Red"", ""Green"", ""Blue""]",D,"{""choices"": ""[\""Orange\"", \""Red\"", \""Green\"", \""Blue\""]"", ""correct_choice"": ""D"", ""question"": ""What color is the shirt of the man who is talking to the man exercising?"", ""video_id"": ""1_plotQA/en_tv_18""}",1.0,1.0,tie,route_224,route_224,0.93,"Needs identifying a specific person and shirt color, so higher spatial detail is important.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.93,""reason"":""Needs identifying a specific person and shirt color, so higher spatial detail is important.""}"
41,question_choices,gpt-5.4-mini,1_plotQA/en_tv_19,"In the opening scene of the video where three people are chatting, what color is the shirt of the man wearing glasses?","[""Blue"", ""White"", ""Green"", ""Black""]",A,"{""choices"": ""[\""Blue\"", \""White\"", \""Green\"", \""Black\""]"", ""correct_choice"": ""A"", ""question"": ""In the opening scene of the video where three people are chatting, what color is the shirt of the man wearing glasses?"", ""video_id"": ""1_plotQA/en_tv_19""}",0.0,1.0,route_224,route_224,route_224,0.93,"Asks about a specific person’s shirt color in an opening scene, requiring fine visual detail.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.93,""reason"":""Asks about a specific person’s shirt color in an opening scene, requiring fine visual detail.""}"
42,question_choices,gpt-5.4-mini,1_plotQA/en_tv_19,"In the scene where four people are dining and chatting, what color is the dress of the woman wearing a necklace?","[""Green"", ""Purple"", ""White"", ""Black""]",D,"{""choices"": ""[\""Green\"", \""Purple\"", \""White\"", \""Black\""]"", ""correct_choice"": ""D"", ""question"": ""In the scene where four people are dining and chatting, what color is the dress of the woman wearing a necklace?"", ""video_id"": ""1_plotQA/en_tv_19""}",0.0,1.0,route_224,route_224,route_224,0.96,"Asks about a specific person's dress color, requiring fine visual detail.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.96,""reason"":""Asks about a specific person's dress color, requiring fine visual detail.""}"
43,question_choices,gpt-5.4-mini,1_plotQA/en_tv_19,"In the scene where two people get out of the car, what color is the car?","[""Green"", ""Black"", ""Red"", ""White""]",B,"{""choices"": ""[\""Green\"", \""Black\"", \""Red\"", \""White\""]"", ""correct_choice"": ""B"", ""question"": ""In the scene where two people get out of the car, what color is the car?"", ""video_id"": ""1_plotQA/en_tv_19""}",0.0,1.0,route_224,route_224,route_224,0.86,"The question asks for the car’s color, a fine visual detail best handled with higher spatial resolution.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""The question asks for the car’s color, a fine visual detail best handled with higher spatial resolution.""}"
44,question_choices,gpt-5.4-mini,1_plotQA/en_tv_19,What color is the top of the woman talking to the black police officer in the movie?,"[""Green"", ""Black"", ""White"", ""Purple""]",D,"{""choices"": ""[\""Green\"", \""Black\"", \""White\"", \""Purple\""]"", ""correct_choice"": ""D"", ""question"": ""What color is the top of the woman talking to the black police officer in the movie?"", ""video_id"": ""1_plotQA/en_tv_19""}",0.0,1.0,route_224,route_224,route_224,0.86,"The question asks about clothing color of a specific person, which needs fine visual detail.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""The question asks about clothing color of a specific person, which needs fine visual detail.""}"
45,question_choices,gpt-5.4-mini,1_plotQA/en_tv_2,What happens to the woman with yellow hair on the street?,"[""She is shot down by someone"", ""She is hit by an object"", ""She is hit by a car"", ""She is pulled away by someone""]",A,"{""choices"": ""[\""She is shot down by someone\"", \""She is hit by an object\"", \""She is hit by a car\"", \""She is pulled away by someone\""]"", ""correct_choice"": ""A"", ""question"": ""What happens to the woman with yellow hair on the street?"", ""video_id"": ""1_plotQA/en_tv_2""}",0.0,0.0,tie,route_112,route_112,0.86,The question asks about an event on the street and likely needs temporal context to see what happens to the woman.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about an event on the street and likely needs temporal context to see what happens to the woman.""}"
46,question_choices,gpt-5.4-mini,1_plotQA/en_tv_2,What happens when the man with glasses interacts with the woman with yellow hair?,"[""The woman ties a tie for the man"", ""The woman slaps the man"", ""The woman knocks the man down"", ""The woman hands water to the man""]",C,"{""choices"": ""[\""The woman ties a tie for the man\"", \""The woman slaps the man\"", \""The woman knocks the man down\"", \""The woman hands water to the man\""]"", ""correct_choice"": ""C"", ""question"": ""What happens when the man with glasses interacts with the woman with yellow hair?"", ""video_id"": ""1_plotQA/en_tv_2""}",0.0,0.0,tie,route_112,route_112,0.84,Needs interaction/event understanding and likely temporal context rather than fine visual detail.,,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.84,""reason"":""Needs interaction/event understanding and likely temporal context rather than fine visual detail.""}"
47,question_choices,gpt-5.4-mini,1_plotQA/en_tv_2,Why does the man in the black leather jacket enter the closed room where the woman in the red coat is trapped?,"[""To get something"", ""To eat"", ""To look for something"", ""To bring food for the woman""]",D,"{""choices"": ""[\""To get something\"", \""To eat\"", \""To look for something\"", \""To bring food for the woman\""]"", ""correct_choice"": ""D"", ""question"": ""Why does the man in the black leather jacket enter the closed room where the woman in the red coat is trapped?"", ""video_id"": ""1_plotQA/en_tv_2""}",0.0,0.0,tie,route_112,route_112,0.86,"The question asks about event intent and sequence in a scene, which benefits from wider temporal context.",,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about event intent and sequence in a scene, which benefits from wider temporal context.""}"
48,question_choices,gpt-5.4-mini,1_plotQA/en_tv_20,"In the movie, two people have a conflict in a room, what color are the walls in the room?","[""Green"", ""White"", ""Red"", ""Yellow""]",C,"{""choices"": ""[\""Green\"", \""White\"", \""Red\"", \""Yellow\""]"", ""correct_choice"": ""C"", ""question"": ""In the movie, two people have a conflict in a room, what color are the walls in the room?"", ""video_id"": ""1_plotQA/en_tv_20""}",1.0,0.0,route_112,route_224,route_224,0.78,"Asks about a visual detail (wall color) in a specific room, so higher spatial resolution is more useful.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""Asks about a visual detail (wall color) in a specific room, so higher spatial resolution is more useful.""}"
