example_index,input_mode,model,video_id,question,choices,correct_choice,key,acc112,acc224,gold_label,raw_pred_label,pred_label,confidence,reason,parse_error,default_fs,routed_fs,routed_acc,source_112,source_224,raw_response
32,question,gpt-5.4-mini,16Z-XQh9jhk,What happens at Katy Perry's concert before her official appearance?,"[""The band starts playing, with a close-up focusing on the bassist and the audience"", ""The band starts playing, with a close-up focusing on the drummer and keyboardist"", ""The band starts playing, with a close-up focusing on the drummer and bassist"", ""The band waits to play, with a close-up of the keyboardist and bassist""]",C,"{""choices"": ""[\""The band starts playing, with a close-up focusing on the bassist and the audience\"", \""The band starts playing, with a close-up focusing on the drummer and keyboardist\"", \""The band starts playing, with a close-up focusing on the drummer and bassist\"", \""The band waits to play, with a close-up of the keyboardist and bassist\""]"", ""correct_choice"": ""C"", ""question"": ""What happens at Katy Perry's concert before her official appearance?"", ""video_id"": ""16Z-XQh9jhk""}",0.0,0.0,tie,route_112,route_112,0.86,"The question asks about event sequence before her appearance, so wider temporal coverage is more useful.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about event sequence before her appearance, so wider temporal coverage is more useful.""}"
33,question,gpt-5.4-mini,16Z-XQh9jhk,What is Katy Perry's hair like?,"[""Straight hair only"", ""Straight hair pony tail"", ""Curly hair only"", ""Curly hair pony tail""]",B,"{""choices"": ""[\""Straight hair only\"", \""Straight hair pony tail\"", \""Curly hair only\"", \""Curly hair pony tail\""]"", ""correct_choice"": ""B"", ""question"": ""What is Katy Perry's hair like?"", ""video_id"": ""16Z-XQh9jhk""}",1.0,1.0,tie,route_224,route_224,0.93,Hair appearance is a fine visual detail requiring higher spatial resolution.,,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.93,""reason"":""Hair appearance is a fine visual detail requiring higher spatial resolution.""}"
34,question,gpt-5.4-mini,16Z-XQh9jhk,What shoes does the female singer wear?,"[""Sandals"", ""High-heeled shoes"", ""Sneaker"", ""Slippers""]",C,"{""choices"": ""[\""Sandals\"", \""High-heeled shoes\"", \""Sneaker\"", \""Slippers\""]"", ""correct_choice"": ""C"", ""question"": ""What shoes does the female singer wear?"", ""video_id"": ""16Z-XQh9jhk""}",0.0,0.0,tie,route_224,route_224,0.96,Needs fine visual detail about clothing/shoes.,,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.96,""reason"":""Needs fine visual detail about clothing/shoes.""}"
35,question,gpt-5.4-mini,16Z-XQh9jhk,What was the first instrument to appear in the video?,"[""Bass"", ""Drum kit"", ""Electric piano"", ""Guitar""]",B,"{""choices"": ""[\""Bass\"", \""Drum kit\"", \""Electric piano\"", \""Guitar\""]"", ""correct_choice"": ""B"", ""question"": ""What was the first instrument to appear in the video?"", ""video_id"": ""16Z-XQh9jhk""}",1.0,1.0,tie,route_112,route_112,0.91,Requires temporal order to identify the first instrument appearing.,,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.91,""reason"":""Requires temporal order to identify the first instrument appearing.""}"
36,question,gpt-5.4-mini,16Z-XQh9jhk,Why doesn't the dancer in red tights have hair?,"[""Because they cut their hair short"", ""Because they wrapped their hair in tights"", ""Because they are a buzz cut"", ""Because they shaved their heads""]",B,"{""choices"": ""[\""Because they cut their hair short\"", \""Because they wrapped their hair in tights\"", \""Because they are a buzz cut\"", \""Because they shaved their heads\""]"", ""correct_choice"": ""B"", ""question"": ""Why doesn't the dancer in red tights have hair?"", ""video_id"": ""16Z-XQh9jhk""}",0.0,0.0,tie,route_224,route_224,0.86,"The question asks about a specific person’s appearance, so higher spatial detail is more useful.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""The question asks about a specific person’s appearance, so higher spatial detail is more useful.""}"
37,question,gpt-5.4-mini,1FsiZgGZU70,How does the weather change?,"[""Sunny to rainy"", ""Stormy to rainy"", ""Cloudy to sunny to rainy"", ""Rainy to sunny""]",A,"{""choices"": ""[\""Sunny to rainy\"", \""Stormy to rainy\"", \""Cloudy to sunny to rainy\"", \""Rainy to sunny\""]"", ""correct_choice"": ""A"", ""question"": ""How does the weather change?"", ""video_id"": ""1FsiZgGZU70""}",0.0,0.0,tie,route_112,route_112,0.86,"Asks about change over time, so wider temporal coverage is more useful.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Asks about change over time, so wider temporal coverage is more useful.""}"
38,question,gpt-5.4-mini,1FsiZgGZU70,Is there any underage person living in the vlogger's house?,"[""Yes. At least one girl"", ""No"", ""Not information"", ""Yes. At least one boy""]",A,"{""choices"": ""[\""Yes. At least one girl\"", \""No\"", \""Not information\"", \""Yes. At least one boy\""]"", ""correct_choice"": ""A"", ""question"": ""Is there any underage person living in the vlogger's house?"", ""video_id"": ""1FsiZgGZU70""}",0.0,0.0,tie,route_112,route_112,0.84,"Requires understanding household members and likely age-related context across the video, not fine visual detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.84,""reason"":""Requires understanding household members and likely age-related context across the video, not fine visual detail.""}"
39,question,gpt-5.4-mini,1FsiZgGZU70,What color is vlogger's car?,"[""White"", ""Black"", ""Green"", ""Blue""]",B,"{""choices"": ""[\""White\"", \""Black\"", \""Green\"", \""Blue\""]"", ""correct_choice"": ""B"", ""question"": ""What color is vlogger's car?"", ""video_id"": ""1FsiZgGZU70""}",1.0,1.0,tie,route_224,route_224,0.96,Car color is a fine visual detail requiring higher spatial resolution.,,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.96,""reason"":""Car color is a fine visual detail requiring higher spatial resolution.""}"
40,question,gpt-5.4-mini,1FsiZgGZU70,What color shorts is the man wearing during the workout?,"[""Black"", ""Sky blue"", ""Yellow"", ""Dark red""]",B,"{""choices"": ""[\""Black\"", \""Sky blue\"", \""Yellow\"", \""Dark red\""]"", ""correct_choice"": ""B"", ""question"": ""What color shorts is the man wearing during the workout?"", ""video_id"": ""1FsiZgGZU70""}",1.0,0.0,route_112,route_224,route_224,0.93,"Asks about a fine visual detail (shorts color), so higher spatial resolution is preferable.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.93,""reason"":""Asks about a fine visual detail (shorts color), so higher spatial resolution is preferable.""}"
41,question,gpt-5.4-mini,1FsiZgGZU70,What does the vlogger hold in the equipment room at the gym?,"[""Basketball"", ""Protein bar"", ""Dumbbell"", ""Slippers""]",D,"{""choices"": ""[\""Basketball\"", \""Protein bar\"", \""Dumbbell\"", \""Slippers\""]"", ""correct_choice"": ""D"", ""question"": ""What does the vlogger hold in the equipment room at the gym?"", ""video_id"": ""1FsiZgGZU70""}",0.0,0.0,tie,route_224,route_224,0.86,Likely needs fine visual identification of the held object in a specific room.,,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Likely needs fine visual identification of the held object in a specific room.""}"
42,question,gpt-5.4-mini,1FsiZgGZU70,What does the vlogger wear when he is on his way to the gym?,"[""Tank top and shorts"", ""Suit and tie"", ""Hoodie and shorts"", ""Hoodie and sweatpants""]",D,"{""choices"": ""[\""Tank top and shorts\"", \""Suit and tie\"", \""Hoodie and shorts\"", \""Hoodie and sweatpants\""]"", ""correct_choice"": ""D"", ""question"": ""What does the vlogger wear when he is on his way to the gym?"", ""video_id"": ""1FsiZgGZU70""}",1.0,0.0,route_112,route_224,route_224,0.86,"Likely needs clothing appearance details of the vlogger, which benefits from higher spatial resolution.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Likely needs clothing appearance details of the vlogger, which benefits from higher spatial resolution.""}"
43,question,gpt-5.4-mini,1FsiZgGZU70,What evidence can be used to infer the vlog is filmed on two days?,"[""The words written on the screen"", ""The difference in makeup on the vlogger's face"", ""The date on the vlogger's phone"", ""The sun changes to moon through the vlogger's sunglasses""]",D,"{""choices"": ""[\""The words written on the screen\"", \""The difference in makeup on the vlogger's face\"", \""The date on the vlogger's phone\"", \""The sun changes to moon through the vlogger's sunglasses\""]"", ""correct_choice"": ""D"", ""question"": ""What evidence can be used to infer the vlog is filmed on two days?"", ""video_id"": ""1FsiZgGZU70""}",0.0,0.0,tie,route_112,route_112,0.91,"The question asks about inferring two filming days from temporal evidence and sequence, so wider temporal coverage is more useful.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.91,""reason"":""The question asks about inferring two filming days from temporal evidence and sequence, so wider temporal coverage is more useful.""}"
44,question,gpt-5.4-mini,1FsiZgGZU70,What is on the vlogger's neck?,"[""Scar"", ""Bandage"", ""Scarf"", ""Tattoo""]",D,"{""choices"": ""[\""Scar\"", \""Bandage\"", \""Scarf\"", \""Tattoo\""]"", ""correct_choice"": ""D"", ""question"": ""What is on the vlogger's neck?"", ""video_id"": ""1FsiZgGZU70""}",1.0,1.0,tie,route_224,route_224,0.88,"The question asks about a small visual detail on a person’s neck, which needs higher spatial resolution.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.88,""reason"":""The question asks about a small visual detail on a person’s neck, which needs higher spatial resolution.""}"
45,question,gpt-5.4-mini,1FsiZgGZU70,What is the camera initially facing in the video?,"[""A painting"", ""A television"", ""A mirror"", ""A window""]",C,"{""choices"": ""[\""A painting\"", \""A television\"", \""A mirror\"", \""A window\""]"", ""correct_choice"": ""C"", ""question"": ""What is the camera initially facing in the video?"", ""video_id"": ""1FsiZgGZU70""}",1.0,1.0,tie,route_112,route_112,0.86,"Asks about the initial camera direction, which depends on early scene context rather than fine detail.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Asks about the initial camera direction, which depends on early scene context rather than fine detail.""}"
46,question,gpt-5.4-mini,1FsiZgGZU70,What is the color of the sticker on the vlogger's drink?,"[""Black"", ""Yellow"", ""Green"", ""White""]",C,"{""choices"": ""[\""Black\"", \""Yellow\"", \""Green\"", \""White\""]"", ""correct_choice"": ""C"", ""question"": ""What is the color of the sticker on the vlogger's drink?"", ""video_id"": ""1FsiZgGZU70""}",0.0,0.0,tie,route_224,route_224,0.96,"Asks about a small visual detail (sticker color), so higher spatial resolution is more useful.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.96,""reason"":""Asks about a small visual detail (sticker color), so higher spatial resolution is more useful.""}"
47,question,gpt-5.4-mini,1FsiZgGZU70,What is the hairstyle of the vlogger?,"[""Dreadlocks"", ""Ponytail"", ""Mohawk"", ""Crew cut""]",A,"{""choices"": ""[\""Dreadlocks\"", \""Ponytail\"", \""Mohawk\"", \""Crew cut\""]"", ""correct_choice"": ""A"", ""question"": ""What is the hairstyle of the vlogger?"", ""video_id"": ""1FsiZgGZU70""}",1.0,1.0,tie,route_224,route_224,0.93,Hair style is a fine visual detail requiring higher spatial resolution.,,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.93,""reason"":""Hair style is a fine visual detail requiring higher spatial resolution.""}"
48,question,gpt-5.4-mini,1FsiZgGZU70,What is the man primarily exercising today?,"[""Core muscles"", ""Cardiovascular system"", ""Upper body"", ""Lower body""]",D,"{""choices"": ""[\""Core muscles\"", \""Cardiovascular system\"", \""Upper body\"", \""Lower body\""]"", ""correct_choice"": ""D"", ""question"": ""What is the man primarily exercising today?"", ""video_id"": ""1FsiZgGZU70""}",0.0,0.0,tie,route_224,route_224,0.74,Likely needs identifying the specific exercise/activity from visual details.,,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.74,""reason"":""Likely needs identifying the specific exercise/activity from visual details.""}"
49,question,gpt-5.4-mini,1FsiZgGZU70,What is the overall style of the video?,"[""Relaxing"", ""Romantic"", ""Realistic"", ""Exciting""]",C,"{""choices"": ""[\""Relaxing\"", \""Romantic\"", \""Realistic\"", \""Exciting\""]"", ""correct_choice"": ""C"", ""question"": ""What is the overall style of the video?"", ""video_id"": ""1FsiZgGZU70""}",1.0,1.0,tie,route_112,route_112,0.86,"Overall style is a broad, holistic judgment; wider temporal coverage is more useful than fine detail.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Overall style is a broad, holistic judgment; wider temporal coverage is more useful than fine detail.""}"
50,question,gpt-5.4-mini,1FsiZgGZU70,What is the vlogger doing while the blue shirt man is ordering food at the fast food chain?,"[""He is eating sandwiches"", ""He is ordering food"", ""He is using self-serve soda machines"", ""He is checking phone""]",C,"{""choices"": ""[\""He is eating sandwiches\"", \""He is ordering food\"", \""He is using self-serve soda machines\"", \""He is checking phone\""]"", ""correct_choice"": ""C"", ""question"": ""What is the vlogger doing while the blue shirt man is ordering food at the fast food chain?"", ""video_id"": ""1FsiZgGZU70""}",0.0,0.0,tie,route_112,route_112,0.86,The question asks about concurrent action and temporal context rather than fine visual detail.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about concurrent action and temporal context rather than fine visual detail.""}"
